agent_id,o_zone_id,d_zone_id,path_id,o_node_id,d_node_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,time_sequence,time_decimal_sequence,link_travel_time_sequence,
1,2383,80,0,2383,80,p,AM,1000.00,0.0,26.3715,26.0000,2383;3020;193;3713;2386;1665;1652;2387;1891;1138;1363;220;3580;4334;3586;1928;3749;3823;3815;1436;1437;615;2990;77;3742;3350;80;,1546;140;137;1551;1126;1084;1085;1281;766;767;201;202;1999;2005;1308;1305;2143;2193;2190;942;947;407;95;91;1941;1942;,0730:00;0731:00;0732:01;0733:02;0734:03;0735:04;0736:05;0737:05;0738:06;0739:07;0740:08;0741:09;0742:10;0743:11;0744:11;0745:12;0746:13;0747:14;0748:15;0749:16;0750:17;0751:17;0752:18;0753:19;0754:20;0755:21;0756:22;,450.00;451.01;452.03;453.04;454.06;455.07;456.09;457.10;458.11;459.13;460.14;461.16;462.17;463.19;464.20;465.21;466.23;467.24;468.26;469.27;470.29;471.30;472.31;473.33;474.34;475.36;476.37;,1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;
2,3381,2383,0,3381,2383,p,AM,1000.00,0.0,30.4287,30.0000,3381;3350;3742;77;2990;617;199;1437;1412;4228;1182;3814;1820;4091;966;2191;41;44;3580;220;1363;1138;1891;2387;1652;1665;2386;3713;193;3020;2383;,1966;1940;92;94;1851;410;153;939;940;2376;787;2186;1224;531;528;63;66;70;203;200;768;765;1280;1086;1083;1125;1550;138;139;1547;,0730:00;0731:00;0732:01;0733:02;0734:03;0735:04;0736:05;0737:05;0738:06;0739:07;0740:08;0741:09;0742:10;0743:11;0744:11;0745:12;0746:13;0747:14;0748:15;0749:16;0750:17;0751:17;0752:18;0753:19;0754:20;0755:21;0756:22;0757:23;0758:23;0759:24;0800:25;,450.00;451.01;452.03;453.04;454.06;455.07;456.09;457.10;458.11;459.13;460.14;461.16;462.17;463.19;464.20;465.21;466.23;467.24;468.26;469.27;470.29;471.30;472.31;473.33;474.34;475.36;476.37;477.39;478.40;479.41;480.43;,1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;
