road_link_id,time_period,travel_time,delay,volume,density,speed,queue
0,0733:00_0734:00,  0.25,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0734:00_0735:00,  0.25,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0735:00_0736:00,  0.25,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0736:00_0737:00,  0.25,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0737:00_0738:00,  0.25,  0.00,  7.00, 36.00,  0.00,  0.00,
0,0738:00_0739:00,  0.25,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0739:00_0740:00,  0.25,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0740:00_0741:00,  0.25,  0.00,  7.00, 36.00,  0.00,  0.00,
0,0741:00_0742:00,  0.25,  0.00,  8.00, 36.00,  0.00,  0.00,
0,0742:00_0743:00,  0.25,  0.00,  6.00, 36.00,  0.00,  0.00,
0,0743:00_0744:00,  0.25,  0.00,  6.00, 36.00,  0.00,  0.00,
0,0744:00_0745:00,  0.25,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0745:00_0746:00,  0.25,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0746:00_0747:00,  0.26,  0.01,  9.00, 34.42,  0.00,  0.00,
0,0747:00_0748:00,  0.28,  0.02, 10.00, 32.82,  0.00,  0.00,
0,0748:00_0749:00,  0.25,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0749:00_0750:00,  0.25,  0.00,  7.00, 36.00,  0.00,  0.00,
0,0750:00_0751:00,  0.27,  0.02,  6.00, 33.62,  0.00,  0.00,
0,0751:00_0752:00,  0.26,  0.01, 11.00, 34.31,  0.00,  0.00,
0,0752:00_0753:00,  0.25,  0.00,  0.00, 36.00,  0.00,  0.00,
0,0753:00_0754:00,  0.25,  0.00,  6.00, 36.00,  0.00,  0.00,
0,0754:00_0755:00,  0.25,  0.00,  8.00, 36.00,  0.00,  0.00,
0,0755:00_0756:00,  0.25,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0756:00_0757:00,  0.25,  0.00,  6.00, 36.00,  0.00,  0.00,
0,0757:00_0758:00,  0.25,  0.00,  0.00, 36.00,  0.00,  0.00,
0,0758:00_0759:00,  0.25,  0.00,  6.00, 36.00,  0.00,  0.00,
0,0759:00_0800:00,  0.25,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0800:00_0801:00,  0.25,  0.00, 10.00, 36.00,  0.00,  0.00,
0,0801:00_0802:00,  0.25,  0.00,  7.00, 36.00,  0.00,  0.00,
0,0802:00_0803:00,  0.27,  0.02,  2.00, 33.07,  0.00,  0.00,
0,0803:00_0804:00,  0.25,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0804:00_0805:00,  0.25,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0805:00_0806:00,  0.25,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0807:00_0808:00,  0.25,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0808:00_0809:00,  0.25,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0705:00_0706:00,  0.49,  0.00,  0.00, 36.00,  0.00,  0.00,
0,0706:00_0707:00,  0.49,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0707:00_0708:00,  0.49,  0.00,  0.00, 36.00,  0.00,  0.00,
0,0708:00_0709:00,  0.49,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0722:00_0723:00,  0.49,  0.00,  0.00, 36.00,  0.00,  0.00,
0,0723:00_0724:00,  0.49,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0738:00_0739:00,  0.49,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0743:00_0744:00,  0.49,  0.00,  0.00, 36.00,  0.00,  0.00,
0,0744:00_0745:00,  0.49,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0751:00_0752:00,  0.49,  0.00,  0.00, 36.00,  0.00,  0.00,
0,0752:00_0753:00,  0.49,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0701:00_0702:00,  0.32,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0704:00_0705:00,  0.32,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0705:00_0706:00,  0.32,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0706:00_0707:00,  0.32,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0707:00_0708:00,  0.32,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0708:00_0709:00,  0.32,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0709:00_0710:00,  0.32,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0711:00_0712:00,  0.32,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0712:00_0713:00,  0.32,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0713:00_0714:00,  0.32,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0714:00_0715:00,  0.32,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0715:00_0716:00,  0.32,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0718:00_0719:00,  0.32,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0720:00_0721:00,  0.32,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0721:00_0722:00,  0.32,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0722:00_0723:00,  0.32,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0723:00_0724:00,  0.32,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0724:00_0725:00,  0.32,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0725:00_0726:00,  0.32,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0726:00_0727:00,  0.32,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0727:00_0728:00,  0.32,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0729:00_0730:00,  0.32,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0730:00_0731:00,  0.32,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0731:00_0732:00,  0.32,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0732:00_0733:00,  0.32,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0733:00_0734:00,  0.32,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0734:00_0735:00,  0.32,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0736:00_0737:00,  0.32,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0737:00_0738:00,  0.32,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0739:00_0740:00,  0.32,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0740:00_0741:00,  0.32,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0741:00_0742:00,  0.32,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0742:00_0743:00,  0.32,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0744:00_0745:00,  0.32,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0748:00_0749:00,  0.32,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0750:00_0751:00,  0.32,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0751:00_0752:00,  0.32,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0753:00_0754:00,  0.32,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0754:00_0755:00,  0.32,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0755:00_0756:00,  0.32,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0756:00_0757:00,  0.32,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0757:00_0758:00,  0.32,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0758:00_0759:00,  0.32,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0759:00_0800:00,  0.32,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0800:00_0801:00,  0.32,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0801:00_0802:00,  0.32,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0802:00_0803:00,  0.32,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0702:00_0703:00,  0.24,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0703:00_0704:00,  0.24,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0705:00_0706:00,  0.24,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0706:00_0707:00,  0.24,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0707:00_0708:00,  0.24,  0.00,  0.00, 36.00,  0.00,  0.00,
0,0708:00_0709:00,  0.24,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0709:00_0710:00,  0.24,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0710:00_0711:00,  0.24,  0.00,  0.00, 36.00,  0.00,  0.00,
0,0711:00_0712:00,  0.24,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0712:00_0713:00,  0.24,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0713:00_0714:00,  0.24,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0714:00_0715:00,  0.24,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0715:00_0716:00,  0.24,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0717:00_0718:00,  0.24,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0718:00_0719:00,  0.24,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0719:00_0720:00,  0.24,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0720:00_0721:00,  0.24,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0721:00_0722:00,  0.24,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0722:00_0723:00,  0.24,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0723:00_0724:00,  0.24,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0724:00_0725:00,  0.24,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0725:00_0726:00,  0.24,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0727:00_0728:00,  0.24,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0728:00_0729:00,  0.24,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0729:00_0730:00,  0.24,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0730:00_0731:00,  0.24,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0731:00_0732:00,  0.25,  0.02,  4.00, 33.43,  0.00,  0.00,
0,0732:00_0733:00,  0.24,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0733:00_0734:00,  0.24,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0734:00_0735:00,  0.24,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0735:00_0736:00,  0.24,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0736:00_0737:00,  0.24,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0737:00_0738:00,  0.24,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0738:00_0739:00,  0.24,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0739:00_0740:00,  0.24,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0740:00_0741:00,  0.24,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0741:00_0742:00,  0.24,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0742:00_0743:00,  0.24,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0743:00_0744:00,  0.24,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0744:00_0745:00,  0.24,  0.00,  0.00, 36.00,  0.00,  0.00,
0,0745:00_0746:00,  0.24,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0746:00_0747:00,  0.24,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0747:00_0748:00,  0.24,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0748:00_0749:00,  0.24,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0750:00_0751:00,  0.24,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0751:00_0752:00,  0.24,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0752:00_0753:00,  0.24,  0.00,  7.00, 36.00,  0.00,  0.00,
0,0753:00_0754:00,  0.24,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0754:00_0755:00,  0.24,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0755:00_0756:00,  0.24,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0756:00_0757:00,  0.24,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0758:00_0759:00,  0.24,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0759:00_0800:00,  0.24,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0800:00_0801:00,  0.24,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0801:00_0802:00,  0.24,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0802:00_0803:00,  0.24,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0804:00_0805:00,  0.24,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0805:00_0806:00,  0.24,  0.00,  0.00, 36.00,  0.00,  0.00,
0,0806:00_0807:00,  0.24,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0808:00_0809:00,  0.24,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0701:00_0702:00,  0.54,  0.00,  0.00, 35.00,  0.00,  0.00,
0,0702:00_0703:00,  0.54,  0.00,  2.00, 35.00,  0.00,  0.00,
0,0704:00_0705:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0705:00_0706:00,  0.54,  0.00,  0.00, 35.00,  0.00,  0.00,
0,0706:00_0707:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0707:00_0708:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0708:00_0709:00,  0.54,  0.00,  0.00, 35.00,  0.00,  0.00,
0,0709:00_0710:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0710:00_0711:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0711:00_0712:00,  0.54,  0.00,  3.00, 35.00,  0.00,  0.00,
0,0712:00_0713:00,  0.54,  0.00,  2.00, 35.00,  0.00,  0.00,
0,0713:00_0714:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0714:00_0715:00,  0.54,  0.00,  2.00, 35.00,  0.00,  0.00,
0,0715:00_0716:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0716:00_0717:00,  0.54,  0.00,  0.00, 35.00,  0.00,  0.00,
0,0717:00_0718:00,  0.54,  0.00,  3.00, 35.00,  0.00,  0.00,
0,0719:00_0720:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0720:00_0721:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0721:00_0722:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0722:00_0723:00,  0.56,  0.03,  1.00, 33.31,  0.00,  0.00,
0,0723:00_0724:00,  0.54,  0.00,  4.00, 35.00,  0.00,  0.00,
0,0725:00_0726:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0727:00_0728:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0728:00_0729:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0730:00_0731:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0731:00_0732:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0732:00_0733:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0738:00_0739:00,  0.54,  0.00,  0.00, 35.00,  0.00,  0.00,
0,0739:00_0740:00,  0.54,  0.00,  2.00, 35.00,  0.00,  0.00,
0,0740:00_0741:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0741:00_0742:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0742:00_0743:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0743:00_0744:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0744:00_0745:00,  0.54,  0.00,  2.00, 35.00,  0.00,  0.00,
0,0745:00_0746:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0746:00_0747:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0747:00_0748:00,  0.54,  0.00,  0.00, 35.00,  0.00,  0.00,
0,0748:00_0749:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0750:00_0751:00,  0.54,  0.00,  2.00, 35.00,  0.00,  0.00,
0,0751:00_0752:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0753:00_0754:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0754:00_0755:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0755:00_0756:00,  0.54,  0.00,  2.00, 35.00,  0.00,  0.00,
0,0756:00_0757:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0757:00_0758:00,  0.54,  0.00,  2.00, 35.00,  0.00,  0.00,
0,0759:00_0800:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0800:00_0801:00,  0.54,  0.00,  1.00, 35.00,  0.00,  0.00,
0,0732:00_0733:00,  0.22,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0710:00_0711:00,  1.07,  0.03,  0.00, 20.47,  0.00,  0.00,
0,0711:00_0712:00,  1.06,  0.02,  1.00, 20.64,  0.00,  0.00,
0,0712:00_0713:00,  1.11,  0.07,  1.00, 19.62,  0.00,  0.00,
0,0713:00_0714:00,  1.11,  0.07,  0.00, 19.75,  0.00,  0.00,
0,0714:00_0715:00,  1.04,  0.00,  2.00, 21.00,  0.00,  0.00,
0,0716:00_0717:00,  1.11,  0.07,  1.00, 19.62,  0.00,  0.00,
0,0717:00_0718:00,  1.04,  0.00,  1.00, 21.00,  0.00,  0.00,
0,0719:00_0720:00,  1.08,  0.04,  0.00, 20.23,  0.00,  0.00,
0,0720:00_0721:00,  1.04,  0.00,  1.00, 21.00,  0.00,  0.00,
0,0724:00_0725:00,  1.09,  0.05,  0.00, 19.95,  0.00,  0.00,
0,0725:00_0726:00,  1.04,  0.00,  1.00, 21.00,  0.00,  0.00,
0,0726:00_0727:00,  1.04,  0.01,  0.00, 20.89,  0.00,  0.00,
0,0727:00_0728:00,  1.04,  0.00,  1.00, 21.00,  0.00,  0.00,
0,0728:00_0729:00,  1.12,  0.08,  0.00, 19.56,  0.00,  0.00,
0,0729:00_0730:00,  1.04,  0.00,  1.00, 21.00,  0.00,  0.00,
0,0733:00_0734:00,  1.07,  0.03,  0.00, 20.37,  0.00,  0.00,
0,0734:00_0735:00,  1.08,  0.04,  1.00, 20.19,  0.00,  0.00,
0,0735:00_0736:00,  1.04,  0.00,  1.00, 21.00,  0.00,  0.00,
0,0737:00_0738:00,  1.05,  0.01,  0.00, 20.73,  0.00,  0.00,
0,0738:00_0739:00,  1.04,  0.00,  1.00, 21.00,  0.00,  0.00,
0,0741:00_0742:00,  1.10,  0.06,  0.00, 19.92,  0.00,  0.00,
0,0742:00_0743:00,  1.04,  0.00,  3.00, 21.00,  0.00,  0.00,
0,0746:00_0747:00,  1.11,  0.07,  0.00, 19.75,  0.00,  0.00,
0,0747:00_0748:00,  1.04,  0.00,  1.00, 21.00,  0.00,  0.00,
0,0748:00_0749:00,  1.10,  0.06,  0.00, 19.84,  0.00,  0.00,
0,0749:00_0750:00,  1.08,  0.04,  2.00, 20.17,  0.00,  0.00,
0,0750:00_0751:00,  1.04,  0.00,  2.00, 21.00,  0.00,  0.00,
0,0759:00_0800:00,  1.11,  0.07,  0.00, 19.59,  0.00,  0.00,
0,0800:00_0801:00,  1.04,  0.00,  1.00, 21.00,  0.00,  0.00,
0,0803:00_0804:00,  1.11,  0.08,  0.00, 19.57,  0.00,  0.00,
0,0804:00_0805:00,  1.04,  0.00,  2.00, 21.00,  0.00,  0.00,
0,0805:00_0806:00,  1.12,  0.09,  0.00, 19.41,  0.00,  0.00,
0,0806:00_0807:00,  1.04,  0.00,  1.00, 21.00,  0.00,  0.00,
0,0807:00_0808:00,  1.11,  0.07,  0.00, 19.75,  0.00,  0.00,
0,0808:00_0809:00,  1.04,  0.00,  1.00, 21.00,  0.00,  0.00,
0,0708:00_0709:00,  0.46,  0.02,  0.00, 34.10,  0.00,  0.00,
0,0709:00_0710:00,  0.44,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0711:00_0712:00,  0.50,  0.06,  0.00, 31.40,  0.00,  0.00,
0,0712:00_0713:00,  0.44,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0713:00_0714:00,  0.45,  0.01,  1.00, 35.35,  0.00,  0.00,
0,0714:00_0715:00,  0.46,  0.03,  1.00, 34.00,  0.00,  0.00,
0,0716:00_0717:00,  0.50,  0.07,  1.00, 31.23,  0.00,  0.00,
0,0720:00_0721:00,  0.51,  0.08,  1.00, 30.63,  0.00,  0.00,
0,0721:00_0722:00,  0.52,  0.09,  1.00, 30.02,  0.00,  0.00,
0,0727:00_0728:00,  0.46,  0.02,  1.00, 34.23,  0.00,  0.00,
0,0728:00_0729:00,  0.50,  0.06,  1.00, 31.66,  0.00,  0.00,
0,0731:00_0732:00,  0.48,  0.05,  0.00, 32.50,  0.00,  0.00,
0,0732:00_0733:00,  0.48,  0.05,  1.00, 32.59,  0.00,  0.00,
0,0733:00_0734:00,  0.44,  0.01,  2.00, 35.52,  0.00,  0.00,
0,0741:00_0742:00,  0.47,  0.04,  0.00, 33.20,  0.00,  0.00,
0,0742:00_0743:00,  0.51,  0.07,  2.00, 30.89,  0.00,  0.00,
0,0743:00_0744:00,  0.44,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0746:00_0747:00,  0.48,  0.05,  0.00, 32.54,  0.00,  0.00,
0,0747:00_0748:00,  0.44,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0748:00_0749:00,  0.45,  0.02,  1.00, 34.77,  0.00,  0.00,
0,0749:00_0750:00,  0.52,  0.08,  2.00, 30.27,  0.00,  0.00,
0,0750:00_0751:00,  0.44,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0753:00_0754:00,  0.46,  0.02,  1.00, 34.19,  0.00,  0.00,
0,0754:00_0755:00,  0.47,  0.03,  0.00, 33.71,  0.00,  0.00,
0,0755:00_0756:00,  0.44,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0756:00_0757:00,  0.51,  0.07,  0.00, 31.14,  0.00,  0.00,
0,0757:00_0758:00,  0.44,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0801:00_0802:00,  0.49,  0.05,  0.00, 32.15,  0.00,  0.00,
0,0802:00_0803:00,  0.49,  0.06,  2.00, 31.93,  0.00,  0.00,
0,0806:00_0807:00,  0.48,  0.04,  1.00, 32.95,  0.00,  0.00,
0,0703:00_0704:00,  0.61,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0704:00_0705:00,  0.61,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0705:00_0706:00,  0.61,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0706:00_0707:00,  0.61,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0707:00_0708:00,  0.61,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0708:00_0709:00,  0.61,  0.00,  7.00, 36.00,  0.00,  0.00,
0,0709:00_0710:00,  0.61,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0710:00_0711:00,  0.61,  0.00,  6.00, 36.00,  0.00,  0.00,
0,0711:00_0712:00,  0.61,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0712:00_0713:00,  0.61,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0713:00_0714:00,  0.61,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0714:00_0715:00,  0.61,  0.00,  7.00, 36.00,  0.00,  0.00,
0,0715:00_0716:00,  0.61,  0.00,  6.00, 36.00,  0.00,  0.00,
0,0716:00_0717:00,  0.61,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0717:00_0718:00,  0.61,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0718:00_0719:00,  0.61,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0719:00_0720:00,  0.62,  0.01,  2.00, 35.14,  0.00,  0.00,
0,0720:00_0721:00,  0.61,  0.00,  7.00, 36.00,  0.00,  0.00,
0,0721:00_0722:00,  0.61,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0722:00_0723:00,  0.61,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0723:00_0724:00,  0.64,  0.03,  2.00, 34.17,  0.00,  0.00,
0,0724:00_0725:00,  0.61,  0.00,  6.00, 36.00,  0.00,  0.00,
0,0725:00_0726:00,  0.61,  0.00,  6.00, 36.00,  0.00,  0.00,
0,0726:00_0727:00,  0.61,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0727:00_0728:00,  0.63,  0.02,  1.00, 34.68,  0.00,  0.00,
0,0728:00_0729:00,  0.61,  0.00,  8.00, 36.00,  0.00,  0.00,
0,0729:00_0730:00,  0.61,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0730:00_0731:00,  0.64,  0.04,  4.00, 33.91,  0.00,  0.00,
0,0731:00_0732:00,  0.61,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0732:00_0733:00,  0.61,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0734:00_0735:00,  0.61,  0.00,  1.00, 36.00,  0.00,  0.00,
0,0735:00_0736:00,  0.61,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0736:00_0737:00,  0.67,  0.06,  1.00, 32.86,  0.00,  0.00,
0,0737:00_0738:00,  0.61,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0738:00_0739:00,  0.61,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0739:00_0740:00,  0.61,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0740:00_0741:00,  0.61,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0741:00_0742:00,  0.61,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0742:00_0743:00,  0.61,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0743:00_0744:00,  0.61,  0.00,  7.00, 36.00,  0.00,  0.00,
0,0744:00_0745:00,  0.61,  0.00,  6.00, 36.00,  0.00,  0.00,
0,0745:00_0746:00,  0.61,  0.00,  9.00, 36.00,  0.00,  0.00,
0,0746:00_0747:00,  0.61,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0747:00_0748:00,  0.61,  0.00,  6.00, 36.00,  0.00,  0.00,
0,0748:00_0749:00,  0.61,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0749:00_0750:00,  0.61,  0.00,  6.00, 36.00,  0.00,  0.00,
0,0750:00_0751:00,  0.61,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0751:00_0752:00,  0.63,  0.02,  4.00, 34.68,  0.00,  0.00,
0,0752:00_0753:00,  0.61,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0753:00_0754:00,  0.61,  0.00,  2.00, 36.00,  0.00,  0.00,
0,0754:00_0755:00,  0.61,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0755:00_0756:00,  0.61,  0.00,  3.00, 36.00,  0.00,  0.00,
0,0756:00_0757:00,  0.61,  0.00,  4.00, 36.00,  0.00,  0.00,
0,0757:00_0758:00,  0.64,  0.03,  2.00, 34.19,  0.00,  0.00,
0,0758:00_0759:00,  0.66,  0.05,  4.00, 33.25,  0.00,  0.00,
0,0759:00_0800:00,  0.61,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0800:00_0801:00,  0.61,  0.00,  5.00, 36.00,  0.00,  0.00,
0,0801:00_0802:00,  0.61,  0.00,  2.00, 36.00,  0.00,  0.00,
