agent_id,o_zone_id,d_zone_id,path_id,o_node_id,d_node_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,time_sequence,time_decimal_sequence,link_travel_time_sequence,
2094,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:06;0726:06;0727:07;0728:07;0729:07;0731:12;0736:13;0741:13;0742:52;0743:52;0744:52;0745:52;,445.10;446.10;447.12;448.13;449.13;451.20;456.22;461.22;462.88;463.88;464.88;465.88;,1.00;1.02;1.02;1.00;2.07;5.02;5.00;1.67;1.00;1.00;1.00;
2095,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:07;0726:07;0727:07;0728:07;0729:07;0731:13;0736:14;0741:13;0742:53;0743:53;0744:53;0745:53;,445.12;446.12;447.12;448.13;449.13;451.22;456.23;461.22;462.90;463.90;464.90;465.90;,1.00;1.00;1.02;1.00;2.08;5.02;4.98;1.68;1.00;1.00;1.00;
2096,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:07;0726:07;0727:07;0728:08;0729:08;0731:14;0736:14;0741:15;0742:54;0743:54;0744:54;0745:54;,445.13;446.13;447.13;448.15;449.15;451.23;456.23;461.25;462.92;463.92;464.92;465.92;,1.00;1.00;1.02;1.00;2.08;5.00;5.02;1.67;1.00;1.00;1.00;
2097,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:08;0726:08;0727:08;0728:08;0729:09;0731:14;0736:15;0741:15;0742:55;0743:55;0744:55;0745:55;,445.15;446.15;447.15;448.15;449.17;451.23;456.27;461.27;462.93;463.93;464.93;465.93;,1.00;1.00;1.00;1.02;2.07;5.03;5.00;1.67;1.00;1.00;1.00;
2098,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:08;0726:08;0727:09;0728:09;0729:09;0731:16;0736:15;0741:15;0742:57;0743:57;0744:57;0745:57;,445.15;446.15;447.17;448.17;449.17;451.28;456.27;461.27;462.95;463.95;464.95;465.95;,1.00;1.02;1.00;1.00;2.12;4.98;5.00;1.68;1.00;1.00;1.00;
2099,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:09;0726:09;0727:09;0728:09;0729:10;0731:16;0736:17;0741:17;0742:58;0743:58;0744:58;0745:58;,445.17;446.17;447.17;448.17;449.18;451.28;456.30;461.30;462.97;463.97;464.97;465.97;,1.00;1.00;1.00;1.02;2.10;5.02;5.00;1.67;1.00;1.00;1.00;
2100,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:10;0726:10;0727:10;0728:10;0729:12;0731:19;0736:17;0741:19;0742:59;0743:59;0744:59;0745:59;,445.18;446.18;447.18;448.18;449.20;451.32;456.30;461.32;462.98;463.98;464.98;465.98;,1.00;1.00;1.00;1.02;2.12;4.98;5.02;1.67;1.00;1.00;1.00;
2101,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:12;0726:12;0727:12;0728:12;0729:13;0731:19;0736:20;0741:19;0743:00;0744:00;0745:00;0746:00;,445.20;446.20;447.20;448.20;449.22;451.32;456.33;461.32;463.00;464.00;465.00;466.00;,1.00;1.00;1.00;1.02;2.10;5.02;4.98;1.68;1.00;1.00;1.00;
2102,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:12;0726:12;0727:12;0728:12;0729:14;0731:21;0736:21;0741:21;0743:00;0744:00;0745:00;0746:00;,445.20;446.20;447.20;448.20;449.23;451.35;456.35;461.35;463.02;464.02;465.02;466.02;,1.00;1.00;1.00;1.03;2.12;5.00;5.00;1.67;1.00;1.00;1.00;
2103,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:13;0726:13;0727:13;0728:13;0729:14;0731:22;0736:21;0741:22;0743:01;0744:01;0745:01;0746:01;,445.22;446.22;447.22;448.22;449.23;451.37;456.35;461.37;463.03;464.03;465.03;466.03;,1.00;1.00;1.00;1.02;2.13;4.98;5.02;1.67;1.00;1.00;1.00;
2104,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:14;0726:14;0727:14;0728:14;0729:15;0731:22;0736:22;0741:22;0743:02;0744:02;0745:02;0746:02;,445.23;446.23;447.23;448.23;449.25;451.37;456.38;461.38;463.05;464.05;465.05;466.05;,1.00;1.00;1.00;1.02;2.12;5.02;5.00;1.67;1.00;1.00;1.00;
2105,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:14;0726:15;0727:15;0728:15;0729:15;0731:22;0736:23;0741:23;0743:04;0744:04;0745:04;0746:04;,445.23;446.25;447.25;448.25;449.27;451.38;456.40;461.40;463.07;464.07;465.07;466.07;,1.02;1.00;1.00;1.02;2.12;5.02;5.00;1.67;1.00;1.00;1.00;
2106,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:15;0726:15;0727:15;0728:15;0729:15;0731:22;0736:23;0741:23;0743:05;0744:05;0745:05;0746:05;,445.25;446.25;447.25;448.25;449.27;451.38;456.40;461.40;463.08;464.08;465.08;466.08;,1.00;1.00;1.00;1.02;2.12;5.02;5.00;1.68;1.00;1.00;1.00;
2107,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:15;0726:15;0727:15;0728:15;0729:16;0731:25;0736:25;0741:25;0743:06;0744:06;0745:06;0746:06;,445.27;446.27;447.27;448.27;449.28;451.43;456.43;461.43;463.10;464.10;465.10;466.10;,1.00;1.00;1.00;1.02;2.15;5.00;5.00;1.67;1.00;1.00;1.00;
2108,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:16;0726:16;0727:16;0728:16;0729:17;0731:27;0736:25;0741:25;0743:07;0744:07;0745:07;0746:07;,445.28;446.28;447.28;448.28;449.30;451.45;456.43;461.43;463.12;464.12;465.12;466.12;,1.00;1.00;1.00;1.02;2.15;4.98;5.00;1.68;1.00;1.00;1.00;
2109,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:16;0726:17;0727:17;0728:17;0729:17;0731:27;0736:28;0741:28;0743:07;0744:07;0745:07;0746:07;,445.28;446.30;447.30;448.30;449.30;451.45;456.47;461.47;463.13;464.13;465.13;466.13;,1.02;1.00;1.00;1.00;2.15;5.02;5.00;1.67;1.00;1.00;1.00;
2110,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:17;0726:17;0727:17;0728:17;0729:19;0731:29;0736:29;0741:29;0743:08;0744:08;0745:08;0746:08;,445.30;446.30;447.30;448.30;449.32;451.48;456.48;461.48;463.15;464.15;465.15;466.15;,1.00;1.00;1.00;1.02;2.17;5.00;5.00;1.67;1.00;1.00;1.00;
2111,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:19;0726:19;0727:19;0728:19;0729:19;0731:30;0736:29;0741:30;0743:09;0744:09;0745:09;0746:09;,445.32;446.32;447.32;448.32;449.32;451.50;456.48;461.50;463.17;464.17;465.17;466.17;,1.00;1.00;1.00;1.00;2.18;4.98;5.02;1.67;1.00;1.00;1.00;
2112,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:19;0726:19;0727:20;0728:20;0729:20;0731:30;0736:30;0741:30;0743:10;0744:10;0745:10;0746:10;,445.32;446.32;447.33;448.33;449.33;451.52;456.50;461.52;463.18;464.18;465.18;466.18;,1.00;1.02;1.00;1.00;2.18;4.98;5.02;1.67;1.00;1.00;1.00;
2113,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:20;0726:20;0727:21;0728:21;0729:21;0731:30;0736:30;0741:31;0743:12;0744:12;0745:12;0746:12;,445.33;446.33;447.35;448.35;449.35;451.52;456.50;461.53;463.20;464.20;465.20;466.20;,1.00;1.02;1.00;1.00;2.17;4.98;5.03;1.67;1.00;1.00;1.00;
2114,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:21;0726:21;0727:22;0728:22;0729:22;0731:31;0736:31;0741:32;0743:13;0744:13;0745:13;0746:13;,445.35;446.35;447.37;448.37;449.37;451.53;456.53;461.55;463.22;464.22;465.22;466.22;,1.00;1.02;1.00;1.00;2.17;5.00;5.02;1.67;1.00;1.00;1.00;
2115,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:22;0726:22;0727:22;0728:22;0729:22;0731:31;0736:34;0741:32;0743:14;0744:14;0745:14;0746:14;,445.37;446.37;447.38;448.38;449.38;451.53;456.57;461.55;463.23;464.23;465.23;466.23;,1.00;1.02;1.00;1.00;2.15;5.03;4.98;1.68;1.00;1.00;1.00;
2116,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:22;0726:22;0727:22;0728:23;0729:23;0731:34;0736:34;0741:35;0743:15;0744:15;0745:15;0746:15;,445.37;446.38;447.38;448.40;449.40;451.57;456.57;461.58;463.25;464.25;465.25;466.25;,1.02;1.00;1.02;1.00;2.17;5.00;5.02;1.67;1.00;1.00;1.00;
2117,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:22;0726:23;0727:23;0728:24;0729:24;0731:35;0736:36;0741:36;0743:15;0744:15;0745:15;0746:15;,445.38;446.40;447.40;448.42;449.42;451.58;456.60;461.60;463.27;464.27;465.27;466.27;,1.02;1.00;1.02;1.00;2.17;5.02;5.00;1.67;1.00;1.00;1.00;
2118,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:23;0726:24;0727:24;0728:24;0729:25;0731:37;0736:36;0741:36;0743:16;0744:16;0745:16;0746:16;,445.40;446.42;447.42;448.42;449.43;451.62;456.60;461.60;463.28;464.28;465.28;466.28;,1.02;1.00;1.00;1.02;2.18;4.98;5.00;1.68;1.00;1.00;1.00;
2119,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:23;0726:25;0727:25;0728:25;0729:27;0731:37;0736:37;0741:37;0743:17;0744:17;0745:17;0746:17;,445.40;446.43;447.43;448.43;449.45;451.63;456.63;461.63;463.30;464.30;465.30;466.30;,1.03;1.00;1.00;1.02;2.18;5.00;5.00;1.67;1.00;1.00;1.00;
2120,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:24;0726:25;0727:27;0728:27;0729:27;0731:37;0736:37;0741:38;0743:19;0744:19;0745:19;0746:19;,445.42;446.43;447.45;448.45;449.45;451.63;456.63;461.65;463.32;464.32;465.32;466.32;,1.02;1.02;1.00;1.00;2.18;5.00;5.02;1.67;1.00;1.00;1.00;
2121,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:25;0726:27;0727:28;0728:28;0729:28;0731:39;0736:38;0741:39;0743:20;0744:20;0745:20;0746:20;,445.43;446.45;447.47;448.47;449.47;451.67;456.65;461.67;463.33;464.33;465.33;466.33;,1.02;1.02;1.00;1.00;2.20;4.98;5.02;1.67;1.00;1.00;1.00;
2122,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:27;0726:27;0727:29;0728:29;0729:29;0731:40;0736:38;0741:39;0743:21;0744:21;0745:21;0746:21;,445.45;446.45;447.48;448.48;449.48;451.68;456.65;461.67;463.35;464.35;465.35;466.35;,1.00;1.03;1.00;1.00;2.20;4.97;5.02;1.68;1.00;1.00;1.00;
2123,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:27;0726:28;0727:29;0728:30;0729:30;0731:42;0736:40;0741:42;0743:22;0744:22;0745:22;0746:22;,445.45;446.47;447.48;448.50;449.50;451.70;456.68;461.70;463.37;464.37;465.37;466.37;,1.02;1.02;1.02;1.00;2.20;4.98;5.02;1.67;1.00;1.00;1.00;
2124,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:28;0726:28;0727:30;0728:30;0729:30;0731:43;0736:40;0741:42;0743:22;0744:22;0745:22;0746:22;,445.47;446.47;447.50;448.50;449.52;451.72;456.68;461.70;463.38;464.38;465.38;466.38;,1.00;1.03;1.00;1.02;2.20;4.97;5.02;1.68;1.00;1.00;1.00;
2125,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:29;0726:29;0727:30;0728:30;0729:31;0731:44;0736:44;0741:44;0743:23;0744:23;0745:23;0746:23;,445.48;446.48;447.52;448.52;449.53;451.73;456.73;461.73;463.40;464.40;465.40;466.40;,1.00;1.03;1.00;1.02;2.20;5.00;5.00;1.67;1.00;1.00;1.00;
2126,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:30;0726:30;0727:31;0728:31;0729:32;0731:45;0736:44;0741:45;0743:24;0744:24;0745:24;0746:24;,445.50;446.50;447.53;448.53;449.55;451.75;456.73;461.75;463.42;464.42;465.42;466.42;,1.00;1.03;1.00;1.02;2.20;4.98;5.02;1.67;1.00;1.00;1.00;
2127,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:30;0726:30;0727:31;0728:32;0729:32;0731:45;0736:45;0741:45;0743:25;0744:25;0745:25;0746:25;,445.50;446.50;447.53;448.55;449.55;451.77;456.75;461.75;463.43;464.43;465.43;466.43;,1.00;1.03;1.02;1.00;2.22;4.98;5.00;1.68;1.00;1.00;1.00;
2128,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:30;0726:30;0727:32;0728:32;0729:34;0731:46;0736:46;0741:46;0743:27;0744:27;0745:27;0746:27;,445.52;446.52;447.55;448.55;449.57;451.78;456.78;461.78;463.45;464.45;465.45;466.45;,1.00;1.03;1.00;1.02;2.22;5.00;5.00;1.67;1.00;1.00;1.00;
2129,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:31;0726:31;0727:34;0728:34;0729:35;0731:46;0736:46;0741:47;0743:28;0744:28;0745:28;0746:28;,445.53;446.53;447.57;448.57;449.58;451.78;456.78;461.80;463.47;464.47;465.47;466.47;,1.00;1.03;1.00;1.02;2.20;5.00;5.02;1.67;1.00;1.00;1.00;
2130,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:31;0726:31;0727:35;0728:35;0729:35;0731:47;0736:49;0741:47;0743:29;0744:29;0745:29;0746:29;,445.53;446.53;447.58;448.58;449.58;451.80;456.82;461.80;463.48;464.48;465.48;466.48;,1.00;1.05;1.00;1.00;2.22;5.02;4.98;1.68;1.00;1.00;1.00;
2131,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:32;0726:32;0727:36;0728:36;0729:36;0731:47;0736:49;0741:50;0743:30;0744:30;0745:30;0746:30;,445.55;446.55;447.60;448.60;449.60;451.80;456.82;461.83;463.50;464.50;465.50;466.50;,1.00;1.05;1.00;1.00;2.20;5.02;5.02;1.67;1.00;1.00;1.00;
2132,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:34;0726:34;0727:36;0728:37;0729:37;0731:50;0736:51;0741:50;0743:30;0744:30;0745:30;0746:30;,445.57;446.57;447.60;448.62;449.62;451.83;456.85;461.83;463.52;464.52;465.52;466.52;,1.00;1.03;1.02;1.00;2.22;5.02;4.98;1.68;1.00;1.00;1.00;
2133,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:35;0726:35;0727:37;0728:37;0729:37;0731:50;0736:51;0741:52;0743:31;0744:31;0745:31;0746:31;,445.58;446.58;447.62;448.62;449.63;451.83;456.85;461.87;463.53;464.53;465.53;466.53;,1.00;1.03;1.00;1.02;2.20;5.02;5.02;1.67;1.00;1.00;1.00;
2134,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:35;0726:35;0727:37;0728:37;0729:38;0731:52;0736:52;0741:52;0743:32;0744:32;0745:32;0746:32;,445.58;446.58;447.62;448.63;449.65;451.88;456.88;461.87;463.55;464.55;465.55;466.55;,1.00;1.03;1.02;1.02;2.23;5.00;4.98;1.68;1.00;1.00;1.00;
2135,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:36;0726:36;0727:37;0728:37;0729:39;0731:52;0736:52;0741:53;0743:34;0744:34;0745:34;0746:34;,445.60;446.60;447.63;448.63;449.67;451.88;456.88;461.90;463.57;464.57;465.57;466.57;,1.00;1.03;1.00;1.03;2.22;5.00;5.02;1.67;1.00;1.00;1.00;
2136,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:37;0726:37;0727:38;0728:38;0729:40;0731:54;0736:54;0741:53;0743:35;0744:35;0745:35;0746:35;,445.62;446.62;447.65;448.65;449.68;451.92;456.92;461.90;463.58;464.58;465.58;466.58;,1.00;1.03;1.00;1.03;2.23;5.00;4.98;1.68;1.00;1.00;1.00;
2137,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:37;0726:37;0727:39;0728:39;0729:42;0731:55;0736:55;0741:55;0743:36;0744:36;0745:36;0746:36;,445.62;446.62;447.67;448.67;449.70;451.93;456.93;461.93;463.60;464.60;465.60;466.60;,1.00;1.05;1.00;1.03;2.23;5.00;5.00;1.67;1.00;1.00;1.00;
2138,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:37;0726:37;0727:39;0728:40;0729:43;0731:57;0736:55;0741:55;0743:37;0744:37;0745:37;0746:37;,445.63;446.63;447.67;448.68;449.72;451.95;456.93;461.93;463.62;464.62;465.62;466.62;,1.00;1.03;1.02;1.03;2.23;4.98;5.00;1.68;1.00;1.00;1.00;
2139,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:38;0726:38;0727:40;0728:42;0729:44;0731:57;0736:57;0741:58;0743:37;0744:37;0745:37;0746:37;,445.65;446.65;447.68;448.70;449.73;451.95;456.95;461.97;463.63;464.63;465.63;466.63;,1.00;1.03;1.02;1.03;2.22;5.00;5.02;1.67;1.00;1.00;1.00;
2140,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:39;0726:39;0727:40;0728:43;0729:44;0731:59;0736:59;0741:58;0743:38;0744:38;0745:38;0746:38;,445.67;446.67;447.68;448.72;449.73;451.98;456.98;461.97;463.65;464.65;465.65;466.65;,1.00;1.02;1.03;1.02;2.25;5.00;4.98;1.68;1.00;1.00;1.00;
2141,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:39;0726:39;0727:42;0728:43;0729:45;0731:59;0736:59;0742:00;0743:39;0744:39;0745:39;0746:39;,445.67;446.67;447.70;448.72;449.75;451.98;456.98;462.00;463.67;464.67;465.67;466.67;,1.00;1.03;1.02;1.03;2.23;5.00;5.02;1.67;1.00;1.00;1.00;
2142,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:40;0726:40;0727:43;0728:44;0729:45;0732:00;0737:00;0742:00;0743:40;0744:40;0745:40;0746:40;,445.68;446.68;447.72;448.73;449.75;452.00;457.02;462.00;463.68;464.68;465.68;466.68;,1.00;1.03;1.02;1.02;2.25;5.02;4.98;1.68;1.00;1.00;1.00;
2143,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:42;0726:42;0727:44;0728:44;0729:45;0732:00;0737:00;0742:01;0743:42;0744:42;0745:42;0746:42;,445.70;446.70;447.73;448.73;449.77;452.00;457.02;462.03;463.70;464.70;465.70;466.70;,1.00;1.03;1.00;1.03;2.23;5.02;5.02;1.67;1.00;1.00;1.00;
2144,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:42;0726:43;0727:45;0728:45;0729:45;0732:01;0737:02;0742:01;0743:43;0744:43;0745:43;0746:43;,445.70;446.72;447.75;448.75;449.77;452.03;457.05;462.03;463.72;464.72;465.72;466.72;,1.02;1.03;1.00;1.02;2.27;5.02;4.98;1.68;1.00;1.00;1.00;
2145,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:43;0726:44;0727:45;0728:45;0729:46;0732:01;0737:04;0742:04;0743:44;0744:44;0745:44;0746:44;,445.72;446.73;447.75;448.77;449.78;452.03;457.07;462.07;463.73;464.73;465.73;466.73;,1.02;1.02;1.02;1.02;2.25;5.03;5.00;1.67;1.00;1.00;1.00;
2146,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:44;0726:44;0727:45;0728:45;0729:47;0732:04;0737:04;0742:05;0743:45;0744:45;0745:45;0746:45;,445.73;446.73;447.77;448.77;449.80;452.07;457.07;462.08;463.75;464.75;465.75;466.75;,1.00;1.03;1.00;1.03;2.27;5.00;5.02;1.67;1.00;1.00;1.00;
2147,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:45;0726:45;0727:45;0728:46;0729:47;0732:04;0737:06;0742:05;0743:45;0744:45;0745:45;0746:45;,445.75;446.75;447.77;448.78;449.80;452.07;457.10;462.08;463.77;464.77;465.77;466.77;,1.00;1.02;1.02;1.02;2.27;5.03;4.98;1.68;1.00;1.00;1.00;
2148,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:45;0726:45;0727:46;0728:46;0729:49;0732:06;0737:07;0742:07;0743:46;0744:46;0745:46;0746:46;,445.75;446.75;447.78;448.78;449.82;452.10;457.12;462.12;463.78;464.78;465.78;466.78;,1.00;1.03;1.00;1.03;2.28;5.02;5.00;1.67;1.00;1.00;1.00;
2149,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:45;0726:45;0727:47;0728:47;0729:50;0732:06;0737:07;0742:07;0743:47;0744:47;0745:47;0746:47;,445.77;446.77;447.80;448.80;449.83;452.10;457.12;462.12;463.80;464.80;465.80;466.80;,1.00;1.03;1.00;1.03;2.27;5.02;5.00;1.68;1.00;1.00;1.00;
2150,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:46;0726:46;0727:47;0728:47;0729:50;0732:08;0737:08;0742:08;0743:49;0744:49;0745:49;0746:49;,445.78;446.78;447.80;448.80;449.83;452.15;457.15;462.15;463.82;464.82;465.82;466.82;,1.00;1.02;1.00;1.03;2.32;5.00;5.00;1.67;1.00;1.00;1.00;
2151,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0725:47;0726:47;0727:49;0728:49;0729:51;0732:08;0737:08;0742:09;0743:50;0744:50;0745:50;0746:50;,445.80;446.80;447.82;448.82;449.85;452.15;457.15;462.17;463.83;464.83;465.83;466.83;,1.00;1.02;1.00;1.03;2.30;5.00;5.02;1.67;1.00;1.00;1.00;
